"DATE","TITLE","ACTIVITY"
"3600","2004","Fundy Royal Federal Liberal Association",
"6191","2005","Fundy Royal Federal Liberal Association",
"9928","2006","Fundy Royal Federal Liberal Association",
"3639","2004","Fundy Royal NDP Riding Association",
"6966","2005","Fundy Royal NDP Riding Association",
"10700","2006","Fundy Royal NDP Riding Association",
"3194","2004","Gaspésie--Îles-de-la-Madeleine Federal NDP Riding Association",
"6796","2005","Gaspésie--Îles-de-la-Madeleine Federal NDP Riding Association",
"10531","2006","Gaspésie--Îles-de-la-Madeleine Federal NDP Riding Association",
"3250","2004","Gatineau Conservative Association",
"6755","2005","Gatineau Conservative Association",
"10490","2006","Gatineau Conservative Association",
"3565","2004","Gatineau Federal Liberal Association",
"6090","2005","Gatineau Federal Liberal Association",
"9827","2006","Gatineau Federal Liberal Association",
"3195","2004","Gatineau Federal NDP Riding Association",
"6527","2005","Gatineau Federal NDP Riding Association",
"10264","2006","Gatineau Federal NDP Riding Association",
"2864","2004","Glengarry--Prescott--Russell Conservative Association",
"6745","2005","Glengarry--Prescott--Russell Conservative Association",
"10480","2006","Glengarry--Prescott--Russell Conservative Association",
"3485","2004","Glengarry--Prescott--Russell Federal Liberal Association",
"6206","2005","Glengarry--Prescott--Russell Federal Liberal Association",
"9943","2006","Glengarry--Prescott--Russell Federal Liberal Association",
"2984","2004","Glengarry--Prescott--Russell Green Party Association",
"6939","2005","Glengarry--Prescott--Russell Green Party Association",
"10674","2006","Glengarry--Prescott--Russell Green Party Association",
"3151","2004","Glengarry--Prescott--Russell New Democratic Party Association",
"6538","2005","Glengarry--Prescott--Russell New Democratic Party Association",
"10274","2006","Glengarry--Prescott--Russell New Democratic Party Association",
"2942","2004","GPC Victoria EDA",
"6534","2005","GPC Victoria EDA",
"10271","2006","GPC Victoria EDA",
"2971","2004","Green Party of Canada - Oxford",
"6938","2005","Green Party of Canada - Oxford",
"10673","2006","Green Party of Canada - Oxford",
"7121","2005","Green Party of Canada - Parry Sound--Muskoka",
"10855","2006","Green Party of Canada - Parry Sound--Muskoka",
"3918","2004","Green Party of Canada - Prince George--Peace River",
"7003","2005","Green Party of Canada - Prince George--Peace River",
"10737","2006","Green Party of Canada - Prince George--Peace River",
"11032","2005","Green Party of Canada - Western Arctic",
"10867","2006","Green Party of Canada - Western Arctic",
"2946","2004","Green Party of Canada Calgary Centre-North EDA",
"6349","2005","Green Party of Canada Calgary Centre-North EDA",
"10086","2006","Green Party of Canada Calgary Centre-North EDA",
"3629","2004","Green Party of Canada Eglinton--Lawrence EDA",
"6500","2005","Green Party of Canada Eglinton--Lawrence EDA",
"10237","2006","Green Party of Canada Eglinton--Lawrence EDA",
"2998","2004","Green Party of Canada Lac-Saint-Louis Electoral District Association",
"6816","2005","Green Party of Canada Lac-Saint-Louis Electoral District Association",
"10551","2006","Green Party of Canada Lac-Saint-Louis Electoral District Association",
"2951","2004","Green Party of Canada Langley",
"6561","2005","Green Party of Canada Langley",
"10296","2006","Green Party of Canada Langley",
"7136","2005","Green Party of Canada Medicine Hat EDA",
"10850","2006","Green Party of Canada Medicine Hat EDA",
"2970","2004","Green Party of Canada Ottawa South",
"6580","2005","Green Party of Canada Ottawa South",
"10315","2006","Green Party of Canada Ottawa South",
"2985","2004","Green Party Ottawa--Orléans Association",
"6378","2005","Green Party Ottawa--Orléans Association",
"10115","2006","Green Party Ottawa--Orléans Association",
"2956","2004","Green Party Thunder Bay--Superior North",
"6812","2005","Green Party Thunder Bay--Superior North",
"10547","2006","Green Party Thunder Bay--Superior North",
"2954","2004","Greens of SDG (Canada)",
"6250","2005","Greens of SDG (Canada)",
"9987","2006","Greens of SDG (Canada)",
"2866","2004","Guelph Conservative Association",
"6747","2005","Guelph Conservative Association",
"10482","2006","Guelph Conservative Association",
"2986","2004","Guelph EDA, GPC",
"6558","2005","Guelph EDA, GPC",
"10294","2006","Guelph EDA, GPC",
"3487","2004","Guelph Federal Liberal Association",
"6208","2005","Guelph Federal Liberal Association",
"9945","2006","Guelph Federal Liberal Association",
"3153","2004","Guelph New Democratic Party Federal Riding Association",
"6519","2005","Guelph New Democratic Party Federal Riding Association",
"10256","2006","Guelph New Democratic Party Federal Riding Association",
"11209","2006","Haldimand--Norfolk Christian Heritage Party",
"2842","2004","Haldimand--Norfolk Conservative Association",
"6748","2005","Haldimand--Norfolk Conservative Association",
"10483","2006","Haldimand--Norfolk Conservative Association",
"3488","2004","Haldimand--Norfolk Federal Liberal Association",
"6248","2005","Haldimand--Norfolk Federal Liberal Association",
"9985","2006","Haldimand--Norfolk Federal Liberal Association",
"3154","2004","Haldimand--Norfolk Federal NDP Riding Association",
"6281","2005","Haldimand--Norfolk Federal NDP Riding Association",
"10018","2006","Haldimand--Norfolk Federal NDP Riding Association",
"2829","2004","Haliburton--Kawartha Lakes--Brock Conservative Association",
"6929","2005","Haliburton--Kawartha Lakes--Brock Conservative Association",
"10664","2006","Haliburton--Kawartha Lakes--Brock Conservative Association",
"3429","2004","Haliburton--Kawartha Lakes--Brock Federal Liberal Association",
"6210","2005","Haliburton--Kawartha Lakes--Brock Federal Liberal Association",
"9947","2006","Haliburton--Kawartha Lakes--Brock Federal Liberal Association",
"3091","2004","Haliburton--Kawartha Lakes--Brock Federal NDP Riding Association",
"6325","2005","Haliburton--Kawartha Lakes--Brock Federal NDP Riding Association",
"10062","2006","Haliburton--Kawartha Lakes--Brock Federal NDP Riding Association",
"2888","2004","Halifax Conservative Association",
"6694","2005","Halifax Conservative Association",
"10429","2006","Halifax Conservative Association",
"10937","2006","Halifax Federal Green Party Association",
"3588","2004","Halifax Federal Liberal Association",
"6384","2005","Halifax Federal Liberal Association",
"10121","2006","Halifax Federal Liberal Association",
"3202","2004","Halifax Federal NDP Riding Association",
"6429","2005","Halifax Federal NDP Riding Association",
"10166","2006","Halifax Federal NDP Riding Association",
"2889","2004","Halifax West Conservative Association",
"6602","2005","Halifax West Conservative Association",
"10337","2006","Halifax West Conservative Association",
"3203","2004","Halifax West Federal NDP Riding Association",
"6515","2005","Halifax West Federal NDP Riding Association",
"10252","2006","Halifax West Federal NDP Riding Association",
"3589","2004","Halifax West Liberal Association",
"6383","2005","Halifax West Liberal Association",
"10120","2006","Halifax West Liberal Association",
"2830","2004","Halton Conservative Association",
"6701","2005","Halton Conservative Association",
"10436","2006","Halton Conservative Association",
"10915","2006","Halton Federal Green Party Association",
"3489","2004","Halton Federal Liberal Association",
"6995","2005","Halton Federal Liberal Association",
"10729","2006","Halton Federal Liberal Association",
"3619","2004","Halton Federal NDP Riding Association",
"6876","2005","Halton Federal NDP Riding Association",
"10611","2006","Halton Federal NDP Riding Association",
"2831","2004","Hamilton Centre Conservative Association",
"6844","2005","Hamilton Centre Conservative Association",
"10579","2006","Hamilton Centre Conservative Association",
"3492","2004","Hamilton Centre Federal Liberal Association",
"6212","2005","Hamilton Centre Federal Liberal Association",
"9949","2006","Hamilton Centre Federal Liberal Association",
"3133","2004","Hamilton Centre Federal NDP Riding Association",
"6364","2005","Hamilton Centre Federal NDP Riding Association",
"10101","2006","Hamilton Centre Federal NDP Riding Association",
"2832","2004","Hamilton East--Stoney Creek Conservative Association",
"6781","2005","Hamilton East--Stoney Creek Conservative Association",
"10516","2006","Hamilton East--Stoney Creek Conservative Association",
"4782","2004","Hamilton East--Stoney Creek Federal Liberal Association",
"7063","2005","Hamilton East--Stoney Creek Federal Liberal Association",
"10797","2006","Hamilton East--Stoney Creek Federal Liberal Association",
"3143","2004","Hamilton East--Stoney Creek Federal NDP Riding Association",
"6493","2005","Hamilton East--Stoney Creek Federal NDP Riding Association",
"10230","2006","Hamilton East--Stoney Creek Federal NDP Riding Association",
"3630","2004","Hamilton East--Stoney Creek Green Party of Canada EDA",
"6937","2005","Hamilton East--Stoney Creek Green Party of Canada EDA",
"10672","2006","Hamilton East--Stoney Creek Green Party of Canada EDA",
"2833","2004","Hamilton Mountain Conservative Association",
"6703","2005","Hamilton Mountain Conservative Association",
"10438","2006","Hamilton Mountain Conservative Association",
"3491","2004","Hamilton Mountain Federal Liberal Association",
"6211","2005","Hamilton Mountain Federal Liberal Association",
"9948","2006","Hamilton Mountain Federal Liberal Association",
"3132","2004","Hamilton Mountain Federal NDP Riding Association",
"6256","2005","Hamilton Mountain Federal NDP Riding Association",
"9993","2006","Hamilton Mountain Federal NDP Riding Association",
"3493","2004","Hastings--Frontenac--Lennox and Addington Federal Liberal Association",
"2694","2004","Haute-Gaspésie--La Mitis--Matane--Matapédia Federal NDP Riding Association",
"6880","2005","Haute-Gaspésie--La Mitis--Matane--Matapédia Federal NDP Riding Association",
"10615","2006","Haute-Gaspésie--La Mitis--Matane--Matapédia Federal NDP Riding Association",
"3251","2004","Hochelaga Conservative Association",
"6733","2005","Hochelaga Conservative Association",
"10468","2006","Hochelaga Conservative Association",
"3566","2004","Hochelaga Federal Liberal Association",
"6435","2005","Hochelaga Federal Liberal Association",
"10172","2006","Hochelaga Federal Liberal Association",
"3196","2004","Hochelaga Federal NDP Riding Association",
"6526","2005","Hochelaga Federal NDP Riding Association",
"10263","2006","Hochelaga Federal NDP Riding Association",
"3269","2004","Honoré-Mercier Conservative Association",
"6731","2005","Honoré-Mercier Conservative Association",
"10466","2006","Honoré-Mercier Conservative Association",
"3608","2004","Honoré-Mercier Federal Liberal Association",
"6097","2005","Honoré-Mercier Federal Liberal Association",
"9834","2006","Honoré-Mercier Federal Liberal Association",
"3567","2004","Hull--Aylmer Federal Liberal Association",
"6421","2005","Hull--Aylmer Federal Liberal Association",
"10158","2006","Hull--Aylmer Federal Liberal Association",
"3197","2004","Hull--Aylmer Federal NDP Riding Association",
"6489","2005","Hull--Aylmer Federal NDP Riding Association",
"10226","2006","Hull--Aylmer Federal NDP Riding Association",
"7111","2005","Hull--Aylmer Green Party Association",
"10843","2006","Hull--Aylmer Green Party Association",
"2905","2004","Humber--St. Barbe--Baie Verte Conservative Association",
"6598","2005","Humber--St. Barbe--Baie Verte Conservative Association",
"10333","2006","Humber--St. Barbe--Baie Verte Conservative Association",
